Nome: ENCRUZILHADA DO SUL
Codigo Estacao: 83964
Latitude: -30.54305555
Longitude: -52.52472221
Altitude: 427.75
Situacao: Fechada
Data Inicial: 2008-01-01
Data Final: 2021-07-24
Periodicidade da Medicao: Mensal

Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);
2008-01-31;7;111.9;29.1;22.197419;17.548387;69.354839;
2008-02-29;11;101;28.024138;21.932414;17.913793;74.905172;
2008-03-31;14;78.5;27.554839;21.18;17.270968;75.306452;
2008-04-30;15;116.5;23.706667;17.798667;13.666667;70.766667;
2008-05-31;9;138;20.009677;14.851613;11.567742;78.629032;
2008-06-30;15;136.7;15.636667;11.114;8.133333;82.025;
2008-07-31;12;239.2;18.790323;14.372903;11.551613;82.717742;
2008-08-31;12;139.2;18.345161;12.654839;8.63871;77.717742;
2008-09-30;12;162;18.906667;13.213333;9.41;78.058333;
2008-10-31;16;145.1;22.164516;16.730968;12.919355;79.435484;
2008-11-30;8;15.6;27.343333;20.256;15.51;70.941667;
2008-12-31;9;93.8;28.474194;21.216129;15.977419;70.306452;
2009-01-31;15;219;27.596774;21.225806;17.219355;75.314516;
2009-02-28;13;191.6;28.696429;22.244286;18;74.294643;
2009-03-31;10;57.7;27.387097;21.294194;17.6;78.814516;
2009-04-30;5;18.9;25.62;18.834667;14.536667;71.425;
2009-05-31;8;147.4;21.948387;16.097419;12.341935;76.112903;
2009-06-30;7;57.7;16.523333;11.129333;7.886667;80.616667;
2009-07-31;6;63.5;15.429032;10.031613;6.429032;74.766129;
2009-08-31;11;185.3;20.409677;14.789677;10.754839;75.225806;
2009-09-30;13;272.7;19.503333;14.243333;10.926667;83.875;
2009-10-31;6;141.8;23.283871;16.716129;12.183871;73.41129;
2009-11-30;17;515.4;26.18;20.770667;16.7;83.6;
2009-12-31;9;167.2;27.345161;21.412258;17.309677;76.548387;
2010-01-31;12;209.5;28.935484;22.911613;18.883871;75.725806;
2010-02-28;11;107.1;30.135714;24.015714;19.846429;76.401786;
2010-03-31;10;54.8;27.816129;21.706452;18.135484;76.314516;
2010-04-30;10;107.6;23.883333;18.158667;14.226667;73.7;
2010-05-31;15;124.7;19.341935;14.975484;12.080645;84.975806;
2010-06-30;11;160.1;17.96;12.998667;9.876667;80.533333;
2010-07-31;13;212.9;17.606452;12.062581;8.3;79.91129;
2010-08-31;11;86.4;17.409677;12.369677;8.703226;76.693548;
2010-09-30;12;187.4;20.17;14.869333;11.49;80.433333;
2010-10-31;7;51.6;22.796774;16.080645;11.33871;70.677419;
2010-11-30;5;57.6;25.833333;18.694667;13.343333;66.375;
2010-12-31;6;64.8;29.583871;21.873548;16.4;65.943548;
2011-01-31;18;159.3;30.46129;23.989032;19.764516;77.524194;
2011-02-28;10;218.3;28.421429;22.577857;19.071429;78.848214;
2011-03-31;10;128.1;26.629032;20.428387;16.577419;77.41129;
2011-04-30;13;161.6;24.463333;18.371333;14.596667;77.658333;
2011-05-31;10;44.7;19.325806;14.347097;11.309677;81.887097;
2011-06-30;11;125.9;16.753333;11.675333;8.31;80.233333;
2011-07-31;16;197.8;15.364516;11.029032;8.009677;81.104839;
2011-08-31;19;163.2;17.135484;12.033548;8.512903;79.677419;
2011-09-30;8;75.8;20.913333;14.49;10.17;72.091667;
2011-10-31;10;192.6;22.874194;16.825161;12.654839;75.096774;
2011-11-30;3;47.4;26.813333;19.568667;14.306667;66.85;
2011-12-31;10;71.1;27.083871;20.24;15.258065;69.483871;
2012-01-31;8;65.9;29.809677;22.437419;17.332258;69.016129;
2012-02-29;10;164.2;31.068966;24.001379;19.524138;72.534483;
2012-03-31;7;54.9;28.112903;21.474839;16.8;68.193548;
2012-04-30;8;90.7;23.13;17.388;13.633333;73.733333;
2012-05-31;4;53.6;22.709677;16.734839;13.051613;75.701613;
2012-06-30;7;11.9;18.42;12.850667;9.11;76.283333;
2012-07-31;8;157.1;16.33871;10.397419;6.548387;77.733871;
2012-08-31;10;109.1;22.274194;16.825806;13.070968;73.66129;
2012-09-30;11;278.4;20.713333;15.414;11.576667;75.3;
2012-10-31;12;161;23.958065;18.421935;14.241935;77.854839;
